feature_index,meaning,block_type,importance_impurity
3690,Pa__mean__OFM_component_13,species_block,0.0
3691,Pa__mean__OFM_component_14,species_block,0.0
3692,Pa__mean__OFM_component_15,species_block,0.0
3693,Pa__mean__OFM_component_16,species_block,0.0
3694,Pa__mean__OFM_component_17,species_block,0.0
3695,Pa__mean__OFM_component_18,species_block,0.0
3696,Pa__mean__OFM_component_19,species_block,2.039612791405169e-07
3697,Pa__mean__OFM_component_20,species_block,0.0
3698,Pa__mean__OFM_component_21,species_block,0.0
3699,Pa__mean__OFM_component_22,species_block,0.0
3700,Pa__mean__OFM_component_23,species_block,0.0
3701,Pa__mean__OFM_component_24,species_block,0.0
3702,Pa__mean__OFM_component_25,species_block,0.0
3703,Pa__mean__OFM_component_26,species_block,0.0
3704,Pa__mean__OFM_component_27,species_block,0.0
3705,Pa__mean__OFM_component_28,species_block,0.0
3706,Pa__mean__OFM_component_29,species_block,0.0
3707,Pa__mean__OFM_component_30,species_block,0.0
3708,Pa__mean__OFM_component_31,species_block,0.0
3709,Pa__mean__atomic_mass_norm,species_block,2.0584130314042092e-07
3710,Pa__mean__atomic_number_norm,species_block,2.980230034413491e-07
3711,Pa__mean__atomic_radius_norm,species_block,9.694433705257198e-06
3712,Pa__mean__electron_affinity_norm,species_block,9.462256989460041e-08
3713,Pa__std__magmom,species_block,0.0
3714,Pa__std__OFM_component_0,species_block,0.0
3715,Pa__std__OFM_component_1,species_block,0.0
3716,Pa__std__OFM_component_2,species_block,0.0
3717,Pa__std__OFM_component_3,species_block,0.0
3718,Pa__std__OFM_component_4,species_block,0.0
3719,Pa__std__OFM_component_5,species_block,0.0
3720,Pa__std__OFM_component_6,species_block,0.0
3721,Pa__std__OFM_component_7,species_block,0.0
3722,Pa__std__OFM_component_8,species_block,0.0
3723,Pa__std__OFM_component_9,species_block,0.0
3724,Pa__std__OFM_component_10,species_block,0.0
3725,Pa__std__OFM_component_11,species_block,0.0
3726,Pa__std__OFM_component_12,species_block,0.0
3727,Pa__std__OFM_component_13,species_block,0.0
3728,Pa__std__OFM_component_14,species_block,0.0
3729,Pa__std__OFM_component_15,species_block,0.0
3730,Pa__std__OFM_component_16,species_block,0.0
3731,Pa__std__OFM_component_17,species_block,0.0
3732,Pa__std__OFM_component_18,species_block,0.0
3733,Pa__std__OFM_component_19,species_block,0.0
3734,Pa__std__OFM_component_20,species_block,0.0
3735,Pa__std__OFM_component_21,species_block,0.0
3736,Pa__std__OFM_component_22,species_block,0.0
3737,Pa__std__OFM_component_23,species_block,0.0
3738,Pa__std__OFM_component_24,species_block,0.0
3739,Pa__std__OFM_component_25,species_block,0.0
3740,Pa__std__OFM_component_26,species_block,0.0
3741,Pa__std__OFM_component_27,species_block,0.0
3742,Pa__std__OFM_component_28,species_block,0.0
3743,Pa__std__OFM_component_29,species_block,0.0
3744,Pa__std__OFM_component_30,species_block,0.0
3745,Pa__std__OFM_component_31,species_block,0.0
3746,Pa__std__atomic_mass_norm,species_block,0.0
3747,Pa__std__atomic_number_norm,species_block,0.0
3748,Pa__std__atomic_radius_norm,species_block,0.0
3749,Pa__std__electron_affinity_norm,species_block,0.0
3750,Pb__count,species_block,3.8256508897696615e-07
3751,Pb__mean__magmom,species_block,2.560450555229316e-07
3752,Pb__mean__OFM_component_0,species_block,0.0
3753,Pb__mean__OFM_component_1,species_block,6.212361430722676e-08
3754,Pb__mean__OFM_component_2,species_block,0.0
3755,Pb__mean__OFM_component_3,species_block,5.755748389014226e-06
3756,Pb__mean__OFM_component_4,species_block,0.0
3757,Pb__mean__OFM_component_5,species_block,0.0
3758,Pb__mean__OFM_component_6,species_block,0.0
3759,Pb__mean__OFM_component_7,species_block,0.0
3760,Pb__mean__OFM_component_8,species_block,0.0
3761,Pb__mean__OFM_component_9,species_block,0.0
3762,Pb__mean__OFM_component_10,species_block,0.0
3763,Pb__mean__OFM_component_11,species_block,0.0
3764,Pb__mean__OFM_component_12,species_block,0.0
3765,Pb__mean__OFM_component_13,species_block,0.0
3766,Pb__mean__OFM_component_14,species_block,0.0
3767,Pb__mean__OFM_component_15,species_block,0.0
3768,Pb__mean__OFM_component_16,species_block,0.0
3769,Pb__mean__OFM_component_17,species_block,4.096868616466663e-07
3770,Pb__mean__OFM_component_18,species_block,0.0
3771,Pb__mean__OFM_component_19,species_block,0.0
3772,Pb__mean__OFM_component_20,species_block,0.0
3773,Pb__mean__OFM_component_21,species_block,0.0
3774,Pb__mean__OFM_component_22,species_block,0.0
3775,Pb__mean__OFM_component_23,species_block,0.0
3776,Pb__mean__OFM_component_24,species_block,0.0
3777,Pb__mean__OFM_component_25,species_block,0.0
3778,Pb__mean__OFM_component_26,species_block,0.0
3779,Pb__mean__OFM_component_27,species_block,0.0
3780,Pb__mean__OFM_component_28,species_block,0.0
3781,Pb__mean__OFM_component_29,species_block,0.0
3782,Pb__mean__OFM_component_30,species_block,0.0
3783,Pb__mean__OFM_component_31,species_block,1.4445526363779275e-06
3784,Pb__mean__atomic_mass_norm,species_block,1.0467840000535652e-06
3785,Pb__mean__atomic_number_norm,species_block,9.121140641487856e-08
3786,Pb__mean__atomic_radius_norm,species_block,4.08810409270379e-07
3787,Pb__mean__electron_affinity_norm,species_block,9.90630260910521e-07
3788,Pb__std__magmom,species_block,0.0
3789,Pb__std__OFM_component_0,species_block,0.0
3790,Pb__std__OFM_component_1,species_block,0.0
3791,Pb__std__OFM_component_2,species_block,0.0
3792,Pb__std__OFM_component_3,species_block,0.0
3793,Pb__std__OFM_component_4,species_block,0.0
3794,Pb__std__OFM_component_5,species_block,0.0
3795,Pb__std__OFM_component_6,species_block,0.0
3796,Pb__std__OFM_component_7,species_block,0.0
3797,Pb__std__OFM_component_8,species_block,0.0
3798,Pb__std__OFM_component_9,species_block,0.0
3799,Pb__std__OFM_component_10,species_block,0.0
3800,Pb__std__OFM_component_11,species_block,0.0
3801,Pb__std__OFM_component_12,species_block,0.0
3802,Pb__std__OFM_component_13,species_block,0.0
3803,Pb__std__OFM_component_14,species_block,0.0
3804,Pb__std__OFM_component_15,species_block,0.0
3805,Pb__std__OFM_component_16,species_block,0.0
3806,Pb__std__OFM_component_17,species_block,0.0
3807,Pb__std__OFM_component_18,species_block,0.0
3808,Pb__std__OFM_component_19,species_block,0.0
3809,Pb__std__OFM_component_20,species_block,0.0
3810,Pb__std__OFM_component_21,species_block,0.0
3811,Pb__std__OFM_component_22,species_block,0.0
3812,Pb__std__OFM_component_23,species_block,0.0
3813,Pb__std__OFM_component_24,species_block,0.0
3814,Pb__std__OFM_component_25,species_block,0.0
3815,Pb__std__OFM_component_26,species_block,0.0
3816,Pb__std__OFM_component_27,species_block,0.0
3817,Pb__std__OFM_component_28,species_block,0.0
3818,Pb__std__OFM_component_29,species_block,0.0
3819,Pb__std__OFM_component_30,species_block,0.0
3820,Pb__std__OFM_component_31,species_block,0.0
3821,Pb__std__atomic_mass_norm,species_block,0.0
3822,Pb__std__atomic_number_norm,species_block,0.0
3823,Pb__std__atomic_radius_norm,species_block,0.0
3824,Pb__std__electron_affinity_norm,species_block,0.0
3825,Pd__count,species_block,4.221763035335496e-06
3826,Pd__mean__magmom,species_block,0.0
3827,Pd__mean__OFM_component_0,species_block,0.0
3828,Pd__mean__OFM_component_1,species_block,0.0
3829,Pd__mean__OFM_component_2,species_block,0.0
3830,Pd__mean__OFM_component_3,species_block,0.0
3831,Pd__mean__OFM_component_4,species_block,0.0
3832,Pd__mean__OFM_component_5,species_block,0.0
3833,Pd__mean__OFM_component_6,species_block,0.0
3834,Pd__mean__OFM_component_7,species_block,0.0
3835,Pd__mean__OFM_component_8,species_block,0.0
3836,Pd__mean__OFM_component_9,species_block,0.0
3837,Pd__mean__OFM_component_10,species_block,0.0
3838,Pd__mean__OFM_component_11,species_block,0.0
3839,Pd__mean__OFM_component_12,species_block,0.0
3840,Pd__mean__OFM_component_13,species_block,0.0
3841,Pd__mean__OFM_component_14,species_block,0.0
3842,Pd__mean__OFM_component_15,species_block,0.0
3843,Pd__mean__OFM_component_16,species_block,0.0
3844,Pd__mean__OFM_component_17,species_block,1.0705861181179932e-06
3845,Pd__mean__OFM_component_18,species_block,0.0
3846,Pd__mean__OFM_component_19,species_block,0.0
3847,Pd__mean__OFM_component_20,species_block,0.0
3848,Pd__mean__OFM_component_21,species_block,0.0
3849,Pd__mean__OFM_component_22,species_block,0.0
3850,Pd__mean__OFM_component_23,species_block,0.0
3851,Pd__mean__OFM_component_24,species_block,0.0
3852,Pd__mean__OFM_component_25,species_block,0.0
3853,Pd__mean__OFM_component_26,species_block,0.0
3854,Pd__mean__OFM_component_27,species_block,0.0
3855,Pd__mean__OFM_component_28,species_block,0.0
3856,Pd__mean__OFM_component_29,species_block,0.0
3857,Pd__mean__OFM_component_30,species_block,0.0
3858,Pd__mean__OFM_component_31,species_block,0.0
3859,Pd__mean__atomic_mass_norm,species_block,1.8478530176159728e-06
3860,Pd__mean__atomic_number_norm,species_block,7.650365731254609e-08
3861,Pd__mean__atomic_radius_norm,species_block,6.501086583960529e-07
3862,Pd__mean__electron_affinity_norm,species_block,8.858718476688725e-07
3863,Pd__std__magmom,species_block,0.0
3864,Pd__std__OFM_component_0,species_block,0.0
3865,Pd__std__OFM_component_1,species_block,0.0
3866,Pd__std__OFM_component_2,species_block,0.0
3867,Pd__std__OFM_component_3,species_block,0.0
3868,Pd__std__OFM_component_4,species_block,0.0
3869,Pd__std__OFM_component_5,species_block,0.0
3870,Pd__std__OFM_component_6,species_block,0.0
3871,Pd__std__OFM_component_7,species_block,0.0
3872,Pd__std__OFM_component_8,species_block,0.0
3873,Pd__std__OFM_component_9,species_block,0.0
3874,Pd__std__OFM_component_10,species_block,0.0
3875,Pd__std__OFM_component_11,species_block,0.0
3876,Pd__std__OFM_component_12,species_block,0.0
3877,Pd__std__OFM_component_13,species_block,0.0
3878,Pd__std__OFM_component_14,species_block,0.0
3879,Pd__std__OFM_component_15,species_block,0.0
3880,Pd__std__OFM_component_16,species_block,0.0
3881,Pd__std__OFM_component_17,species_block,0.0
3882,Pd__std__OFM_component_18,species_block,0.0
3883,Pd__std__OFM_component_19,species_block,0.0
3884,Pd__std__OFM_component_20,species_block,0.0
3885,Pd__std__OFM_component_21,species_block,0.0
3886,Pd__std__OFM_component_22,species_block,0.0
3887,Pd__std__OFM_component_23,species_block,0.0
3888,Pd__std__OFM_component_24,species_block,0.0
3889,Pd__std__OFM_component_25,species_block,0.0
3890,Pd__std__OFM_component_26,species_block,0.0
3891,Pd__std__OFM_component_27,species_block,0.0
3892,Pd__std__OFM_component_28,species_block,0.0
3893,Pd__std__OFM_component_29,species_block,0.0
3894,Pd__std__OFM_component_30,species_block,0.0
3895,Pd__std__OFM_component_31,species_block,0.0
3896,Pd__std__atomic_mass_norm,species_block,0.0
3897,Pd__std__atomic_number_norm,species_block,0.0
3898,Pd__std__atomic_radius_norm,species_block,0.0
3899,Pd__std__electron_affinity_norm,species_block,0.0
3900,Pr__count,species_block,7.148863389761512e-06
3901,Pr__mean__magmom,species_block,6.265646696706573e-05
3902,Pr__mean__OFM_component_0,species_block,0.0
3903,Pr__mean__OFM_component_1,species_block,5.426674803350205e-06
3904,Pr__mean__OFM_component_2,species_block,0.0
3905,Pr__mean__OFM_component_3,species_block,0.0
3906,Pr__mean__OFM_component_4,species_block,0.0
3907,Pr__mean__OFM_component_5,species_block,0.0
3908,Pr__mean__OFM_component_6,species_block,0.0
3909,Pr__mean__OFM_component_7,species_block,0.0
3910,Pr__mean__OFM_component_8,species_block,0.0
3911,Pr__mean__OFM_component_9,species_block,0.0
3912,Pr__mean__OFM_component_10,species_block,0.0
3913,Pr__mean__OFM_component_11,species_block,0.0
3914,Pr__mean__OFM_component_12,species_block,0.0
3915,Pr__mean__OFM_component_13,species_block,0.0
3916,Pr__mean__OFM_component_14,species_block,0.0
3917,Pr__mean__OFM_component_15,species_block,0.0
3918,Pr__mean__OFM_component_16,species_block,0.0
3919,Pr__mean__OFM_component_17,species_block,0.0
3920,Pr__mean__OFM_component_18,species_block,0.0
3921,Pr__mean__OFM_component_19,species_block,0.0
3922,Pr__mean__OFM_component_20,species_block,1.0772604483237204e-05
3923,Pr__mean__OFM_component_21,species_block,0.0
3924,Pr__mean__OFM_component_22,species_block,0.0
3925,Pr__mean__OFM_component_23,species_block,0.0
3926,Pr__mean__OFM_component_24,species_block,0.0
3927,Pr__mean__OFM_component_25,species_block,0.0
3928,Pr__mean__OFM_component_26,species_block,0.0
3929,Pr__mean__OFM_component_27,species_block,0.0
3930,Pr__mean__OFM_component_28,species_block,0.0
3931,Pr__mean__OFM_component_29,species_block,0.0
3932,Pr__mean__OFM_component_30,species_block,0.0
3933,Pr__mean__OFM_component_31,species_block,0.0
3934,Pr__mean__atomic_mass_norm,species_block,1.5244297163900985e-05
3935,Pr__mean__atomic_number_norm,species_block,5.068285209758318e-06
3936,Pr__mean__atomic_radius_norm,species_block,4.534988777107347e-06
3937,Pr__mean__electron_affinity_norm,species_block,1.9577382702145967e-05
3938,Pr__std__magmom,species_block,4.258343746090558e-07
3939,Pr__std__OFM_component_0,species_block,0.0
3940,Pr__std__OFM_component_1,species_block,0.0
3941,Pr__std__OFM_component_2,species_block,0.0
3942,Pr__std__OFM_component_3,species_block,0.0
3943,Pr__std__OFM_component_4,species_block,0.0
3944,Pr__std__OFM_component_5,species_block,0.0
3945,Pr__std__OFM_component_6,species_block,0.0
3946,Pr__std__OFM_component_7,species_block,0.0
3947,Pr__std__OFM_component_8,species_block,0.0
3948,Pr__std__OFM_component_9,species_block,0.0
3949,Pr__std__OFM_component_10,species_block,0.0
3950,Pr__std__OFM_component_11,species_block,0.0
3951,Pr__std__OFM_component_12,species_block,0.0
3952,Pr__std__OFM_component_13,species_block,0.0
3953,Pr__std__OFM_component_14,species_block,0.0
3954,Pr__std__OFM_component_15,species_block,0.0
3955,Pr__std__OFM_component_16,species_block,0.0
3956,Pr__std__OFM_component_17,species_block,0.0
3957,Pr__std__OFM_component_18,species_block,0.0
3958,Pr__std__OFM_component_19,species_block,0.0
3959,Pr__std__OFM_component_20,species_block,0.0
3960,Pr__std__OFM_component_21,species_block,0.0
3961,Pr__std__OFM_component_22,species_block,0.0
3962,Pr__std__OFM_component_23,species_block,0.0
3963,Pr__std__OFM_component_24,species_block,0.0
3964,Pr__std__OFM_component_25,species_block,0.0
3965,Pr__std__OFM_component_26,species_block,0.0
3966,Pr__std__OFM_component_27,species_block,0.0
3967,Pr__std__OFM_component_28,species_block,0.0
3968,Pr__std__OFM_component_29,species_block,0.0
3969,Pr__std__OFM_component_30,species_block,0.0
3970,Pr__std__OFM_component_31,species_block,0.0
3971,Pr__std__atomic_mass_norm,species_block,0.0
3972,Pr__std__atomic_number_norm,species_block,0.0
3973,Pr__std__atomic_radius_norm,species_block,0.0
3974,Pr__std__electron_affinity_norm,species_block,0.0
3975,Pt__count,species_block,1.880640384846516e-06
3976,Pt__mean__magmom,species_block,7.462674728256757e-09
3977,Pt__mean__OFM_component_0,species_block,1.2862997804784801e-06
3978,Pt__mean__OFM_component_1,species_block,0.0
3979,Pt__mean__OFM_component_2,species_block,0.0
3980,Pt__mean__OFM_component_3,species_block,0.0
3981,Pt__mean__OFM_component_4,species_block,0.0
3982,Pt__mean__OFM_component_5,species_block,0.0
3983,Pt__mean__OFM_component_6,species_block,0.0
3984,Pt__mean__OFM_component_7,species_block,0.0
3985,Pt__mean__OFM_component_8,species_block,0.0
3986,Pt__mean__OFM_component_9,species_block,0.0
3987,Pt__mean__OFM_component_10,species_block,0.0
3988,Pt__mean__OFM_component_11,species_block,0.0
3989,Pt__mean__OFM_component_12,species_block,0.0
3990,Pt__mean__OFM_component_13,species_block,0.0
3991,Pt__mean__OFM_component_14,species_block,0.0
3992,Pt__mean__OFM_component_15,species_block,0.0
3993,Pt__mean__OFM_component_16,species_block,1.3212188236077636e-06
3994,Pt__mean__OFM_component_17,species_block,0.0
3995,Pt__mean__OFM_component_18,species_block,0.0
3996,Pt__mean__OFM_component_19,species_block,0.0
3997,Pt__mean__OFM_component_20,species_block,0.0
3998,Pt__mean__OFM_component_21,species_block,0.0
3999,Pt__mean__OFM_component_22,species_block,0.0
4000,Pt__mean__OFM_component_23,species_block,0.0
4001,Pt__mean__OFM_component_24,species_block,0.0
4002,Pt__mean__OFM_component_25,species_block,0.0
4003,Pt__mean__OFM_component_26,species_block,0.0
4004,Pt__mean__OFM_component_27,species_block,0.0
4005,Pt__mean__OFM_component_28,species_block,0.0
4006,Pt__mean__OFM_component_29,species_block,0.0
4007,Pt__mean__OFM_component_30,species_block,0.0
4008,Pt__mean__OFM_component_31,species_block,3.845260674486405e-07
